date,garch_condvol_ann_pct
1996-10-28,32.89884508938046
1996-10-29,32.082348689599804
1996-10-30,38.55969360148507
1996-10-31,36.97942619071532
1996-11-01,36.12789026161128
1996-11-04,36.19503582196325
1996-11-05,34.89374551904621
1996-11-06,33.8477685603454
1996-11-07,32.38710580615473
1996-11-08,31.102201846470972
1996-11-11,32.89528249178336
1996-11-12,32.090984154938575
1996-11-13,31.518851083929967
1996-11-14,31.93464982330237
1996-11-15,31.17732619279994
1996-11-18,29.92913197427109
1996-11-19,30.818437273039358
1996-11-20,30.533192715951742
1996-11-21,29.753412644242644
1996-11-22,30.41980369545869
1996-11-25,35.07945893352223
1996-11-26,36.064228833470494
1996-11-27,35.727511165852135
1996-11-28,34.66072160855703
1996-11-29,33.19415186556512
1996-12-02,31.945376808727694
1996-12-03,31.29550602272951
1996-12-04,32.40568710921471
1996-12-05,31.068324838737855
1996-12-06,30.239962729973495
1996-12-09,29.012101755590813
1996-12-10,28.871510996408105
1996-12-11,29.12709017460849
1996-12-12,32.412201487853004
1996-12-13,31.707969624141075
1996-12-16,30.583254768011596
1996-12-17,37.49293544849804
1996-12-18,35.84569574777745
1996-12-19,35.066476332171426
1996-12-20,34.890006924538355
1996-12-23,33.68180374950763
1996-12-24,33.54155513294002
1996-12-27,32.22477580423403
1996-12-30,30.952455067944307
1996-12-31,30.689122254360495
1997-01-02,29.435288971371232
1997-01-03,30.197852646488794
1997-01-06,29.433666513881874
1997-01-07,30.2890557739069
1997-01-08,29.035115749239548
1997-01-09,27.855627247678054
1997-01-10,26.757570525973733
1997-01-13,28.430099033431922
1997-01-15,31.891704909628142
1997-01-16,30.62581637393656
1997-01-17,29.352039760742304
1997-01-20,29.659917640807176
1997-01-21,28.445411630493712
1997-01-22,27.398804566180544
1997-01-23,26.346416504477993
1997-01-24,25.330170987111917
1997-01-27,24.550717154942955
1997-01-28,24.226035191903588
1997-01-29,23.367046538637318
1997-01-30,23.917944902312772
1997-01-31,24.56473481179801
1997-02-03,23.88466873591359
1997-02-04,24.33308284949002
1997-02-05,24.11775972362934
1997-02-06,23.24985742420069
1997-02-10,28.800985005917074
1997-02-11,37.70524204437518
1997-02-12,37.87500671981196
1997-02-13,36.26940255243567
1997-02-14,38.12938545956814
1997-02-17,36.47641798116896
1997-02-18,34.92699075156623
1997-02-19,33.446234694592704
