month,gpr,gprt,gpra,gprc_isr,gprc_sau,gprc_rus,gprc_egy,gprc_tur
1988-07-01,83.43048095703125,70.79203796386719,96.27418518066406,0.3660585582256317,0.12001920491456985,0.8941430449485779,0.1260201632976532,0.06601056456565857
1988-08-01,84.05416107177734,73.71106719970703,93.28092193603516,0.4397279620170593,0.09967166930437088,0.7915103435516357,0.08794558793306351,0.08208255469799042
1988-09-01,74.84265899658203,72.93437957763672,74.3477783203125,0.4167361259460449,0.08890370279550552,0.7334555983543396,0.1055731475353241,0.23337222635746002
1988-10-01,73.45023345947266,71.80867004394531,65.83024597167969,0.3296341001987457,0.043951213359832764,0.6153169870376587,0.06592682003974915,0.04944511502981186
1988-11-01,68.79841613769531,55.85908508300781,77.55838012695312,0.4231393337249756,0.06376072019338608,0.7825179696083069,0.11013215780258179,0.04057500511407852
1988-12-01,90.39871978759766,82.27973937988281,94.38412475585938,0.7399875521659851,0.07343388348817825,0.8247189521789551,0.15816527605056763,0.0677851215004921
1989-01-01,89.24658966064453,89.09522247314453,82.81503295898438,0.5877053737640381,0.055767662823200226,1.0252670049667358,0.13298442959785461,0.038608383387327194
1989-02-01,91.6185531616211,88.43746948242188,91.77456665039062,0.4595460295677185,0.027851274237036705,0.970152735710144,0.12997260689735413,0.06962818652391434
1989-03-01,87.73377227783203,79.90110778808594,93.08662414550781,0.4311908185482025,0.09671569615602493,0.6689502596855164,0.13701389729976654,0.032238565385341644
1989-04-01,83.57909393310547,77.83438873291016,84.56328582763672,0.3713863790035248,0.059084195643663406,0.8229584097862244,0.08018569648265839,0.03376239538192749
1989-05-01,103.82850646972656,116.75053405761719,80.26698303222656,0.41162529587745667,0.03742048144340515,1.2598228454589844,0.08731445670127869,0.03326265141367912
1989-06-01,89.46155548095703,97.67894744873047,68.48663330078125,0.2813470959663391,0.03779289498925209,0.8398420810699463,0.0671873688697815,0.03359368443489075
1989-07-01,84.75310516357422,84.32604217529297,78.8324966430664,0.3561570644378662,0.05787552148103714,0.832517147064209,0.071231409907341,0.0356157049536705
1989-08-01,109.17729187011719,115.9572525024414,115.18624114990234,1.0252195596694946,0.14707790315151215,0.6661763787269592,0.1384262591600418,0.06488731503486633
1989-09-01,85.54584503173828,79.4195785522461,88.94374084472656,0.29785966873168945,0.13616441190242767,0.6935874819755554,0.05957193300127983,0.029785966500639915
1989-10-01,69.52467346191406,68.15611267089844,64.53548431396484,0.18201962113380432,0.0989237129688263,0.5777144432067871,0.07913896441459656,0.03165558725595474
1989-11-01,92.8287124633789,71.7497329711914,112.52256774902344,0.18918363749980927,0.12749332189559937,0.7485091686248779,0.07814106345176697,0.045239564031362534
1989-12-01,112.55352783203125,101.52501678466797,128.65443420410156,0.3151957392692566,0.04976775124669075,0.9953550100326538,0.08294624835252762,0.04562043771147728
1990-01-01,81.5440444946289,76.01142120361328,80.72607421875,0.1392928808927536,0.024581097066402435,0.9135974645614624,0.06145274266600609,0.09422753751277924
1990-02-01,77.40721130371094,81.10881042480469,65.3890380859375,0.23663882911205292,0.0669732540845871,0.8572576642036438,0.08036790788173676,0.09822744131088257
1990-03-01,67.5919418334961,68.18672180175781,59.72285842895508,0.2718657851219177,0.042721763253211975,0.807829737663269,0.07767593860626221,0.034954171627759933
1990-04-01,81.64384460449219,97.97654724121094,54.79267120361328,0.5118755102157593,0.06552006304264069,1.0319410562515259,0.09828009456396103,0.049140047281980515
1990-05-01,86.40711975097656,97.81657409667969,66.84378051757812,0.4087950587272644,0.05556437373161316,1.1430386304855347,0.10715986788272858,0.04762660712003708
1990-06-01,79.68110656738281,72.84642028808594,80.65287780761719,0.5642919540405273,0.024895232170820236,0.9335712194442749,0.14522218704223633,0.06223808228969574
1990-07-01,85.78742980957031,82.36925506591797,81.84713745117188,0.3042082190513611,0.09717762470245361,0.8407977223396301,0.10985296964645386,0.05070136860013008
1990-08-01,250.45108032226562,353.76312255859375,128.2501983642578,1.1203902959823608,3.572019100189209,1.9844551086425781,1.2568215131759644,1.0873160362243652
1990-09-01,188.66053771972656,262.1236267089844,106.9548110961914,0.975629985332489,2.4286959171295166,1.7810437679290771,1.0379042625427246,0.7140781283378601
1990-10-01,143.85256958007812,172.9463653564453,105.10758972167969,0.9145268797874451,1.215461015701294,1.2819010019302368,0.4807128608226776,0.17196232080459595
1990-11-01,158.74354553222656,201.18106079101562,115.40345764160156,0.6894049644470215,1.5924850702285767,1.3304306268692017,0.5926463603973389,0.24995967745780945
1990-12-01,153.1624298095703,194.64852905273438,103.18325805664062,0.8764733672142029,1.2650576829910278,1.1268943548202515,0.3540434241294861,0.2590561807155609
1991-01-01,379.2497863769531,360.0328063964844,479.7158508300781,3.2807493209838867,3.5646214485168457,2.372359037399292,0.9570541977882385,0.8678373098373413
1991-02-01,339.3580322265625,253.7916259765625,490.27374267578125,2.2554712295532227,3.313979387283325,2.8316211700439453,0.7548012733459473,0.5582849383354187
1991-03-01,148.61831665039062,133.98248291015625,171.39544677734375,0.8964387774467468,1.1502251625061035,0.9905853271484375,0.47482603788375854,0.4175194501876831
1991-04-01,97.760009765625,100.77496337890625,88.50554656982422,0.4056876599788666,0.3936375379562378,0.6989074349403381,0.18476863205432892,0.6547236442565918
1991-05-01,88.56902313232422,95.45738983154297,79.06768798828125,0.41215482354164124,0.22481171786785126,0.8655251264572144,0.16111506521701813,0.2510397434234619
1991-06-01,87.73383331298828,99.7988510131836,69.48858642578125,0.32149237394332886,0.16273069381713867,0.8215915560722351,0.0793808326125145,0.12304028868675232
1991-07-01,115.18467712402344,144.65106201171875,84.731201171875,0.5744276642799377,0.20662865042686462,1.0166128873825073,0.18596577644348145,0.28101494908332825
1991-08-01,113.49502563476562,133.4146728515625,87.34529113769531,0.4712190628051758,0.12186700105667114,1.7548848390579224,0.08530690521001816,0.1868627369403839
1991-09-01,117.94219207763672,154.14364624023438,74.79663848876953,0.4605550467967987,0.2699805498123169,1.6119426488876343,0.06749513745307922,0.20645570755004883
1991-10-01,100.8318099975586,122.6444320678711,77.95648193359375,0.46696582436561584,0.1130932867527008,1.0470249652862549,0.16051949560642242,0.18240852653980255
1991-11-01,100.7423324584961,120.3302230834961,77.58206176757812,0.3627522885799408,0.07332227379083633,0.933894157409668,0.06560413539409637,0.11191293597221375
1991-12-01,103.96953582763672,135.23251342773438,58.747432708740234,0.26118960976600647,0.08310578018426895,1.5790098905563354,0.05936127156019211,0.14642447233200073
1992-01-01,102.95763397216797,126.1564712524414,69.45668029785156,0.2789986729621887,0.09936938434839249,1.3032677173614502,0.09172558784484863,0.09936938434839249
1992-02-01,87.2034683227539,101.0959701538086,62.860504150390625,0.3871987462043762,0.11853022873401642,0.8613196611404419,0.10272619873285294,0.12248123437166214
1992-03-01,85.29731750488281,107.12957000732422,53.69252014160156,0.32116788625717163,0.12043795734643936,0.8430656790733337,0.11313868314027786,0.2664233446121216
1992-04-01,85.85562133789062,92.64119720458984,74.40125274658203,0.20767255127429962,0.12082766741514206,0.6494487524032593,0.12460353225469589,0.16613805294036865
1992-05-01,78.96814727783203,93.08229064941406,56.43539047241211,0.23425298929214478,0.048337917774915695,0.7585334777832031,0.026028109714388847,0.10411243885755539
1992-06-01,93.84909057617188,124.33613586425781,49.73001480102539,0.2541491687297821,0.07316415756940842,0.7894027233123779,0.08471639454364777,0.15402980148792267
1992-07-01,75.19676971435547,92.42886352539062,51.642940521240234,0.19678334891796112,0.12488174438476562,0.4276253581047058,0.12109744548797607,0.11731315404176712
1992-08-01,81.64519500732422,87.55679321289062,70.1595230102539,0.15499070286750793,0.17048977315425873,0.5502169728279114,0.09299442172050476,0.18211407959461212
1992-09-01,74.6097183227539,92.68926239013672,45.73872375488281,0.12283126264810562,0.0652541071176529,0.5450637340545654,0.049900200217962265,0.09212344884872437
1992-10-01,68.18277740478516,71.33625793457031,58.99306106567383,0.2045063078403473,0.04664178937673569,0.4843570590019226,0.0681687742471695,0.15427669882774353
1992-11-01,91.00899505615234,109.6229248046875,68.5569076538086,0.27947932481765747,0.08422664552927017,0.5742725729942322,0.09188361465930939,0.15313935279846191
1992-12-01,83.42096710205078,97.29403686523438,60.88547134399414,0.22563359141349792,0.08864176273345947,0.5399089455604553,0.10878762602806091,0.12490430474281311
1993-01-01,128.91807556152344,144.89353942871094,114.82777404785156,0.49592122435569763,0.2228051871061325,0.8516908288002014,0.1832752376794815,0.2767096757888794
1993-02-01,90.46806335449219,105.26100158691406,64.63740539550781,0.29731661081314087,0.07903353124856949,0.677430272102356,0.10537804663181305,0.15806706249713898
1993-03-01,94.24144744873047,99.9146728515625,80.28809356689453,0.33974316716194153,0.04416660964488983,0.8017938733100891,0.17326900362968445,0.08493579179048538
1993-04-01,112.72166442871094,144.0390167236328,72.71391296386719,0.21499410271644592,0.04161176085472107,1.175532341003418,0.11789999157190323,0.1941882222890854
1993-05-01,110.72975158691406,137.38629150390625,77.88386535644531,0.16125711798667908,0.0548960417509079,1.1082137823104858,0.08920606970787048,0.2401701807975769
1993-06-01,104.19525146484375,125.46405029296875,73.33211517333984,0.17957040667533875,0.06561226397752762,0.8495061993598938,0.13813108205795288,0.22446301579475403
1993-07-01,123.31478881835938,131.75840759277344,107.0821533203125,0.4565395712852478,0.06420087814331055,0.8881121277809143,0.10700146108865738,0.11056818068027496
1993-08-01,97.2416763305664,97.08562469482422,94.7355728149414,0.33724936842918396,0.06300263106822968,0.42619428038597107,0.14453545212745667,0.11859318614006042
1993-09-01,89.16477966308594,97.45659637451172,76.93018341064453,0.3456462621688843,0.09775853902101517,0.8169820308685303,0.1326722949743271,0.09775853902101517
1993-10-01,106.16590881347656,130.3068084716797,65.22377014160156,0.2127179503440857,0.04189899191260338,0.7702968120574951,0.11280497908592224,0.11925097554922104
1993-11-01,83.48017883300781,105.1309585571289,51.35593795776367,0.23685456812381744,0.04398727789521217,0.507545530796051,0.0947418287396431,0.08797455579042435
1993-12-01,79.55179595947266,97.06568145751953,50.134674072265625,0.2956185042858124,0.038711946457624435,0.5841984748840332,0.13373218476772308,0.05982755497097969
1994-01-01,83.48997497558594,93.09183502197266,65.27042388916016,0.16740117967128754,0.05466160923242569,0.6696047186851501,0.05124526098370552,0.08199241757392883
1994-02-01,117.2420654296875,148.14723205566406,76.48810577392578,0.18296252191066742,0.021955503150820732,1.075819730758667,0.08782201260328293,0.12075527012348175
1994-03-01,93.47403717041016,98.56234741210938,79.4195327758789,0.35791218280792236,0.03314001485705376,0.6197183132171631,0.07953604310750961,0.05965203046798706
1994-04-01,95.35697174072266,116.44586181640625,68.70893859863281,0.23979148268699646,0.05560382455587387,0.8757601976394653,0.10078193247318268,0.12510859966278076
1994-05-01,104.46678924560547,122.97669982910156,73.90620422363281,0.23742642998695374,0.0769127905368805,0.5584537386894226,0.13710540533065796,0.1170412003993988
1994-06-01,120.35224151611328,148.2960662841797,79.9498519897461,0.20753946900367737,0.06464344263076782,0.7008709907531738,0.1088731661438942,0.15990746021270752
1994-07-01,99.6402359008789,115.40325927734375,75.47087860107422,0.35710570216178894,0.05893977731466293,0.7315466403961182,0.07627500593662262,0.15601706504821777
1994-08-01,98.2270278930664,122.92201232910156,66.64015197753906,0.2529390752315521,0.03918774425983429,0.837192714214325,0.07837548851966858,0.09975062310695648
1994-09-01,98.89848327636719,131.31796264648438,51.336830139160156,0.16911889612674713,0.016911888495087624,0.686622679233551,0.05750042200088501,0.047353290021419525
1994-10-01,94.85363006591797,118.89933776855469,64.50569152832031,0.45350733399391174,0.31647634506225586,0.7438825368881226,0.17944535613059998,0.14681892096996307
1994-11-01,86.5298080444336,100.79308319091797,70.68946075439453,0.27944669127464294,0.03493083640933037,0.7021098136901855,0.05588933825492859,0.07684784382581711
1994-12-01,96.04750061035156,107.74173736572266,81.61609649658203,0.24449877440929413,0.035434603691101074,1.1409943103790283,0.08149959146976471,0.1417384147644043
1995-01-01,80.15467834472656,84.89913940429688,70.47705841064453,0.36393043398857117,0.025732455775141716,0.8528470993041992,0.11763408780097961,0.08087342977523804
1995-02-01,76.87532806396484,72.59407043457031,77.14599609375,0.2877237796783447,0.043957799673080444,0.6154091954231262,0.15185421705245972,0.055946290493011475
1995-03-01,82.24444580078125,79.15904235839844,79.87528991699219,0.2399774193763733,0.07411067187786102,0.6634669899940491,0.0988142266869545,0.18704122304916382
1995-04-01,99.19087982177734,93.92303466796875,99.14794158935547,0.3354838788509369,0.09585253149271011,0.6820276379585266,0.11797235161066055,0.16958525776863098
1995-05-01,87.842529296875,96.40919494628906,79.34961700439453,0.27619290351867676,0.03634117171168327,0.901261031627655,0.09812115877866745,0.10538939386606216
1995-06-01,104.60775756835938,121.57904815673828,85.1209487915039,0.2180420607328415,0.025869395583868027,0.9054288864135742,0.08869507163763046,0.12934698164463043
1995-07-01,107.64541625976562,115.32476806640625,100.19744873046875,0.2456619292497635,0.05069214105606079,0.6472996473312378,0.06628972291946411,0.1559758186340332
1995-08-01,106.93478393554688,118.4973373413086,100.7674560546875,0.2542439103126526,0.1134319007396698,0.7588202953338623,0.06649456173181534,0.08996323496103287
1995-09-01,71.20516967773438,72.98401641845703,68.81755065917969,0.12117540091276169,0.04165404289960861,0.5263556241989136,0.07952135801315308,0.049227505922317505
1995-10-01,67.74150085449219,64.2778091430664,69.12648010253906,0.17682044208049774,0.028934255242347717,0.4275839924812317,0.057868510484695435,0.038579005748033524
1995-11-01,76.33349609375,78.8126220703125,69.86588287353516,0.2763875424861908,0.08963920176029205,0.34735190868377686,0.12698887288570404,0.03734966740012169
1995-12-01,65.67205810546875,68.98201751708984,55.363800048828125,0.12733784317970276,0.06366892158985138,0.40986868739128113,0.06764823198318481,0.07162753492593765
1996-01-01,75.63492584228516,73.66007995605469,79.68246459960938,0.1785985678434372,0.0987992063164711,0.7675938606262207,0.07599939405918121,0.2165982723236084
1996-02-01,80.4209213256836,85.9759750366211,69.15779113769531,0.23086415231227875,0.06368666142225266,0.47366955876350403,0.05970624461770058,0.10349082201719284
1996-03-01,82.14761352539062,77.89100646972656,84.08819580078125,0.7858113050460815,0.09547240287065506,0.5324422717094421,0.24235302209854126,0.09914442151784897
1996-04-01,84.82862091064453,71.23197174072266,98.6463623046875,0.6510624885559082,0.05192522704601288,0.6510624885559082,0.12781594693660736,0.09985620528459549
1996-05-01,65.53082275390625,59.1929931640625,68.71073913574219,0.34405767917633057,0.06588338315486908,0.442882776260376,0.08418432623147964,0.09882508218288422
1996-06-01,69.08858489990234,72.52593231201172,61.67017364501953,0.4283773899078369,0.271653950214386,0.5502734184265137,0.18806812167167664,0.09751680493354797
1996-07-01,80.64431762695312,74.90693664550781,85.2721939086914,0.2895785868167877,0.25891733169555664,0.45991891622543335,0.06813613325357437,0.054508909583091736
1996-08-01,81.6876449584961,81.7337417602539,85.69389343261719,0.3769424855709076,0.1600227653980255,0.5938622355461121,0.09601365774869919,0.15646669268608093
1996-09-01,88.19697570800781,87.04828643798828,92.83900451660156,0.431670606136322,0.3984651565551758,0.5792502760887146,0.2545749843120575,0.4538075625896454
1996-10-01,55.586830139160156,56.879756927490234,49.54435729980469,0.2177516371011734,0.045500341802835464,0.31850239634513855,0.09100068360567093,0.09100068360567093
1996-11-01,57.34461212158203,58.0576171875,51.038421630859375,0.1730162501335144,0.07463446259498596,0.254435658454895,0.057672083377838135,0.05088713392615318
1996-12-01,74.98263549804688,80.17862701416016,66.17648315429688,0.1322951316833496,0.0680374950170517,0.4649229049682617,0.06047777459025383,0.13985484838485718
1997-01-01,54.062435150146484,53.25782775878906,55.227325439453125,0.15838298201560974,0.10181763023138046,0.2828267514705658,0.10181763023138046,0.1282147914171219
1997-02-01,50.559940338134766,54.501365661621094,43.509159088134766,0.15421898663043976,0.05140633136034012,0.3635161817073822,0.05140633136034012,0.07710949331521988
1997-03-01,58.48006057739258,56.36629867553711,59.907318115234375,0.25525230169296265,0.07526670396327972,0.3632436692714691,0.06872177869081497,0.06872177869081497
1997-04-01,62.844486236572266,62.37605667114258,61.28048324584961,0.2528999149799347,0.11127596348524094,0.3001078963279724,0.10453196614980698,0.07081197947263718
1997-05-01,53.57601547241211,53.54428482055664,49.572898864746094,0.11758173257112503,0.0457262322306633,0.35927751660346985,0.02612927369773388,0.15024332702159882
1997-06-01,39.045623779296875,36.68563461303711,38.63948059082031,0.10925976186990738,0.06145861744880676,0.2048620581626892,0.03414367511868477,0.07511609047651291
1997-07-01,47.69842529296875,47.428409576416016,43.43375015258789,0.18350493907928467,0.050973594188690186,0.23447853326797485,0.06116831302642822,0.06456655263900757
1997-08-01,48.582298278808594,46.30862808227539,49.42500305175781,0.4440898001194,0.048572320491075516,0.23245324194431305,0.11102245002985,0.04510286822915077
1997-09-01,42.6890869140625,41.63934326171875,41.08793258666992,0.26593124866485596,0.052529629319906235,0.2363833338022232,0.07551134377717972,0.04924652725458145
1997-10-01,49.746307373046875,58.68946075439453,34.460205078125,0.14311814308166504,0.0487210713326931,0.39281365275382996,0.10657734423875809,0.08526187390089035
1997-11-01,59.6933708190918,79.03630828857422,32.765533447265625,0.31051796674728394,0.18829281628131866,0.7696881890296936,0.2973044514656067,0.11231501400470734
1997-12-01,43.998268127441406,48.36233139038086,35.839134216308594,0.20353226363658905,0.08535224199295044,0.354540079832077,0.07550390809774399,0.06565557420253754
1998-01-01,53.0963020324707,59.82126998901367,42.487815856933594,0.26082420349121094,0.08591856062412262,0.4572094976902008,0.0736444815993309,0.0889870822429657
1998-02-01,77.59761810302734,101.84082794189453,45.368019104003906,0.5047095417976379,0.39540940523147583,0.7683157920837402,0.17680907249450684,0.20895618200302124
1998-03-01,57.24806213378906,65.50199890136719,44.5167121887207,0.21025581657886505,0.08468636870384216,0.417591392993927,0.06132461130619049,0.12264922261238098
1998-04-01,50.99658203125,58.76738357543945,38.00284957885742,0.16443796455860138,0.037231236696243286,0.3847227692604065,0.0434364415705204,0.07756507396697998
1998-05-01,94.4734878540039,129.79888916015625,43.802757263183594,0.375203013420105,0.04480035975575447,0.7280058264732361,0.05880047008395195,0.07560060173273087
1998-06-01,76.30907440185547,94.95468139648438,48.77885437011719,0.15277542173862457,0.06224183738231659,0.68748939037323,0.06507100909948349,0.09902110695838928
1998-07-01,54.04841613769531,64.22628021240234,38.29932403564453,0.14682967960834503,0.0659235268831253,0.3655759394168854,0.04494785889983177,0.08689919859170914
1998-08-01,97.02085876464844,83.93855285644531,123.8387451171875,0.3012515902519226,0.49690985679626465,0.6242429614067078,0.27640610933303833,0.13043883442878723
1998-09-01,62.51344299316406,68.4769515991211,55.129615783691406,0.16913072764873505,0.15746654570102692,0.4928119480609894,0.08164931833744049,0.04665675386786461
1998-10-01,54.403648376464844,57.89592742919922,48.27804183959961,0.2889600396156311,0.050992947071790695,0.4022776782512665,0.0963200107216835,0.08498824387788773
1998-11-01,67.96592712402344,88.07134246826172,38.602264404296875,0.2869526147842407,0.16439993679523468,0.5141234397888184,0.1046181470155716,0.11657450348138809
1998-12-01,75.95989227294922,86.2803955078125,64.999755859375,0.3507552444934845,0.24015673995018005,0.6035518050193787,0.17063768208026886,0.10743854194879532
1999-01-01,63.98722457885742,69.46121215820312,53.77272033691406,0.11235955357551575,0.16398420929908752,0.5830549597740173,0.13058002293109894,0.08199210464954376
1999-02-01,58.316383361816406,67.28399658203125,44.1739501953125,0.12931327521800995,0.09528347104787827,0.46961137652397156,0.0578506775200367,0.2041788548231125
1999-03-01,83.39727783203125,89.73835754394531,75.18807983398438,0.13896691799163818,0.04139440134167671,0.7776233553886414,0.04139440134167671,0.2306259423494339
1999-04-01,106.19801330566406,112.34139251708984,103.2333755493164,0.10235097259283066,0.04652316868305206,1.0452204942703247,0.04342162236571312,0.23261584341526031
1999-05-01,85.44113159179688,89.3775634765625,80.67141723632812,0.1329706907272339,0.042308855801820755,0.7736476063728333,0.039286792278289795,0.11181625723838806
1999-06-01,79.4105453491211,75.96134948730469,83.76152038574219,0.13470487296581268,0.045922115445137024,0.6980161666870117,0.03979916870594025,0.09184423089027405
1999-07-01,62.14287185668945,66.83728790283203,54.25792694091797,0.2053453028202057,0.05054653435945511,0.3001200556755066,0.06950148195028305,0.08529727905988693
1999-08-01,62.858642578125,65.2621078491211,57.959991455078125,0.1702071875333786,0.0752839520573616,0.5564466118812561,0.05564466118812561,0.13420182466506958
1999-09-01,69.58151245117188,75.54266357421875,62.214027404785156,0.1862844079732895,0.06946198642253876,0.6662035584449768,0.07577671110630035,0.09472089260816574
1999-10-01,72.35348510742188,79.38410949707031,60.16195297241211,0.16981349885463715,0.0719548687338829,0.8375546932220459,0.03741653263568878,0.06332028657197952
1999-11-01,57.9638671875,60.38698196411133,52.49796676635742,0.12845022976398468,0.07169315218925476,0.6512128114700317,0.0806547999382019,0.23598995804786682
1999-12-01,86.0849380493164,95.51082611083984,86.46973419189453,0.30806365609169006,0.2032584846019745,0.9718296527862549,0.09527741372585297,0.09527741372585297
2000-01-01,64.45780944824219,65.57360076904297,64.25041198730469,0.16186079382896423,0.06294586509466171,0.7313710451126099,0.06594328582286835,0.04795875400304794
2000-02-01,63.54172134399414,57.65135955810547,68.08216857910156,0.29741132259368896,0.04855694994330406,0.5341264009475708,0.057661376893520355,0.04855694994330406
2000-03-01,50.101985931396484,55.03073501586914,40.81640625,0.14781156182289124,0.060219526290893555,0.3503681719303131,0.030109763145446777,0.030109763145446777
